,state,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bathrooms_text,bedrooms,beds,has_availability,availability_365,number_of_reviews,review_scores_rating,review_scores_checkin,review_scores_communication,review_scores_location,instant_bookable,reviews_per_month,essentials,other_amenities,annual_revenue,host_experience,match_group,match_group_size,weights
2914,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,2655.0,1,526.0,2.0,1.0769230769230769
2916,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,4167.599999999999,1,300.0,6.0,1.0
2918,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,4888.679999999999,1,348.0,2.0,1.0769230769230769
2926,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3944.4,1,498.0,4.0,1.0
2928,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,3769.92,1,327.0,16.0,0.3589743589743589
2943,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,5602.32,1,226.0,4.0,1.0
2945,0,2,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1161.6,1,677.0,3.0,1.0
2946,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,159.12,1,929.0,2.0,1.0
2948,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,5812.56,1,417.0,15.0,1.0
2958,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,16566.0,1,468.0,7.0,1.0
2962,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,15231.36,1,412.0,2.0,1.0
2963,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,2459.64,1,279.0,3.0,1.0
2965,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,348.48,1,369.0,2.0,1.0
2972,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,5376.0,1,547.0,13.0,0.673076923076923
2973,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,7704.12,1,330.0,4.0,1.0
2977,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,9059.64,1,379.0,2.0,1.0769230769230769
2982,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,921.6,1,220.0,3.0,2.1538461538461537
2984,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,210.0,1,211.0,3.0,0.5384615384615384
2985,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2317.08,1,516.0,3.0,0.5384615384615384
2987,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,14768.88,1,423.0,9.0,1.0
2993,0,0,1,1,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,4752.0,1,767.0,3.0,0.5384615384615384
2998,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,2542.8,1,728.0,4.0,1.0
2999,0,0,1,0,0,1,1,1,2,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,2695.8,1,638.0,4.0,3.230769230769231
3001,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,29616.72,1,423.0,9.0,1.0
3011,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,8137.92,1,414.0,2.0,1.0
3013,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,6048.000000000001,1,547.0,13.0,0.673076923076923
3019,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,93.6,1,205.0,2.0,1.0
3020,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,15182.64,1,337.0,6.0,1.0
3024,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1810.68,1,366.0,2.0,1.0769230769230769
3026,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,4469.639999999999,1,840.0,2.0,1.0769230769230769
3031,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,631.0799999999999,1,528.0,3.0,0.5384615384615384
3036,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,3389.76,1,240.0,2.0,1.0
3041,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1535.64,1,924.0,3.0,0.5384615384615384
3049,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1660.32,1,213.0,8.0,1.0
3054,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,4197.96,1,306.0,2.0,1.0
3057,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,670.5600000000001,1,307.0,5.0,0.7179487179487178
3058,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,237.6,1,689.0,3.0,1.0
3063,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,5039.04,1,538.0,2.0,1.0769230769230769
3073,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,12353.04,1,408.0,3.0,1.0
3079,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,12360.6,1,417.0,15.0,1.0
3080,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,2835.12,1,213.0,8.0,1.0
3084,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,9040.32,1,417.0,15.0,1.0
3088,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1188.0,1,204.0,5.0,1.0
3094,0,0,1,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,515.64,1,618.0,2.0,1.0
3095,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1192.8,1,207.0,2.0,1.0
3101,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,35992.079999999994,1,445.0,4.0,1.0
3108,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,2262.0,1,882.0,3.0,1.0
3113,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,2075.76,1,334.0,4.0,1.0
3129,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1374.6,1,731.0,2.0,1.0
3130,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,8136.0,1,430.0,5.0,0.7179487179487178
3131,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,570.0,1,296.0,6.0,2.1538461538461537
3136,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,946.5600000000002,1,883.0,2.0,1.0
3141,0,0,1,0,0,1,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,6559.56,1,648.0,3.0,2.1538461538461537
3149,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,5004.84,1,424.0,4.0,1.0
3151,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,2667.6,1,361.0,2.0,1.0
3152,0,2,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1211.52,1,795.0,2.0,1.0769230769230769
3158,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,237.6,1,284.0,4.0,1.0
3162,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1494.0,1,249.0,3.0,0.5384615384615384
3163,0,0,1,0,1,1,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,831.84,1,642.0,4.0,1.0
3164,0,2,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,182.4,1,581.0,2.0,1.0769230769230769
3166,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,3097.44,1,358.0,3.0,0.5384615384615384
3175,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,7207.200000000001,1,422.0,4.0,1.0
3176,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,26092.68,1,432.0,2.0,1.0769230769230769
3177,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,70.80000000000001,1,886.0,2.0,1.0769230769230769
3191,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,24094.56,1,425.0,2.0,1.0
3195,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,571.44,1,916.0,2.0,1.0
3200,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,80.4,1,215.0,2.0,1.0769230769230769
3203,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,283.20000000000005,1,290.0,3.0,0.5384615384615384
3212,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,2203.2,1,533.0,4.0,1.0769230769230769
3214,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,71360.4,1,850.0,2.0,1.0
3224,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,2052.0,1,344.0,4.0,1.0
3230,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,911.64,1,528.0,3.0,1.0
3231,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,550.8000000000001,1,276.0,3.0,1.0
3237,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,17213.4,1,332.0,6.0,1.0769230769230769
3240,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,4487.039999999999,1,267.0,2.0,1.0769230769230769
3242,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1618.8000000000002,1,307.0,5.0,1.0
3243,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,2633.88,1,282.0,3.0,0.5384615384615384
3247,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,10607.04,1,441.0,3.0,1.0
3248,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,27871.56,1,717.0,2.0,1.0
3255,0,2,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,4769.76,1,786.0,3.0,1.0
3258,0,0,1,0,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,806.4,1,619.0,2.0,1.0
3260,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,9036.0,1,468.0,7.0,0.17948717948717946
3262,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1113.6,1,203.0,2.0,1.0
3264,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,66144.0,1,694.0,2.0,1.0
3266,0,0,1,0,0,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,9130.56,1,655.0,3.0,2.1538461538461537
3267,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,6300.0,1,468.0,7.0,0.17948717948717946
3274,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,7362.0,1,443.0,6.0,1.0
3277,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,5466.0,1,339.0,4.0,1.0
3279,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,9948.0,1,331.0,7.0,1.0
3285,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,934.8,1,229.0,2.0,1.0
3288,0,1,1,0,1,0,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,218.40000000000003,1,666.0,4.0,1.0
3294,0,2,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1555.1999999999998,1,947.0,2.0,1.0
3296,0,0,1,0,0,1,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,37.8,1,629.0,5.0,0.7179487179487178
3298,0,2,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,5151.0,1,562.0,3.0,0.5384615384615384
3305,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,81459.72,1,446.0,6.0,0.2153846153846154
3306,1,0,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,3267.0,1,654.0,2.0,1.0
3324,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,2868.96,1,524.0,2.0,1.0769230769230769
3325,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,3657.6,1,532.0,2.0,1.0
3337,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,3387.0,1,218.0,6.0,0.5384615384615384
3338,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,68.4,1,209.0,2.0,1.0769230769230769
3341,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,8144.160000000001,1,501.0,2.0,1.0
3342,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,690.48,1,325.0,2.0,1.0
3345,0,2,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,9880.8,1,948.0,3.0,1.0
3349,1,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1326.96,1,898.0,2.0,1.0769230769230769
3350,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,3616.8,1,214.0,3.0,2.1538461538461537
3353,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,2427.0,1,213.0,8.0,1.0
3356,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,7513.08,1,423.0,9.0,1.0
3361,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,43010.64,1,327.0,16.0,0.3589743589743589
3362,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,8559.0,1,416.0,2.0,1.0
3363,0,2,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,79.19999999999999,1,567.0,3.0,2.1538461538461537
3365,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,9539.4,1,512.0,3.0,1.0
3367,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,8280.0,1,703.0,3.0,0.5384615384615384
3370,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,27793.2,1,398.0,3.0,1.0
3372,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5334.84,1,818.0,3.0,1.0
3374,0,2,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,154266.6,1,560.0,2.0,1.0
3376,0,2,1,0,0,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3277.6800000000003,1,673.0,4.0,0.3589743589743589
3386,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,3026.4,1,389.0,4.0,3.230769230769231
3390,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,491.6400000000001,1,315.0,3.0,1.0
3391,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,5202.0,1,467.0,3.0,0.5384615384615384
3392,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,11499.6,1,421.0,5.0,1.0
3404,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,72658.56,1,363.0,2.0,1.0
3407,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,2175.36,1,290.0,3.0,1.0
3408,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,6865.92,1,267.0,2.0,1.0
3409,1,2,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,233.64,1,569.0,2.0,1.0769230769230769
3414,0,2,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1679.16,1,563.0,2.0,1.0769230769230769
3417,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,327.6,1,778.0,2.0,1.0
3418,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1856.16,1,721.0,2.0,1.0
3428,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,918.0,1,200.0,2.0,1.0769230769230769
3439,0,2,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,292.56000000000006,1,794.0,3.0,0.5384615384615384
3447,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,2256.0,1,230.0,2.0,1.0769230769230769
3451,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,2100.0,1,310.0,2.0,1.0769230769230769
3454,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,10587.84,1,466.0,2.0,1.0769230769230769
3458,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,3906.24,1,345.0,3.0,1.0
3460,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,6443.279999999999,1,375.0,3.0,0.5384615384615384
3461,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,10679.76,1,293.0,2.0,1.0769230769230769
3463,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,3655.68,1,394.0,2.0,1.0769230769230769
3471,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,290.4,1,218.0,6.0,0.5384615384615384
3472,0,0,1,0,0,1,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,99.0,1,642.0,4.0,3.230769230769231
3473,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,6585.6,1,232.0,2.0,1.0
3477,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,24658.08,1,424.0,4.0,0.3589743589743589
3478,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,3132.0,1,327.0,16.0,1.0
3479,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,24700.56,1,530.0,2.0,1.0769230769230769
3480,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,18401.28,1,402.0,6.0,0.2153846153846154
3482,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,584118.96,1,377.0,2.0,1.0
3486,0,0,1,0,1,0,1,1,2,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,546.96,1,625.0,2.0,1.0
3488,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,20640.0,1,423.0,9.0,1.0
3493,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,758.9999999999999,1,889.0,2.0,1.0
3494,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,8059.799999999999,1,375.0,3.0,1.0
3498,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,4725.0,1,328.0,9.0,1.0
3501,0,0,1,0,1,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,5784.360000000001,1,630.0,3.0,1.0
3504,0,2,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,17922.96,1,790.0,2.0,1.0
3509,0,0,1,1,0,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,3688.08,1,649.0,3.0,2.1538461538461537
3512,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,4629.0,1,728.0,4.0,1.0769230769230769
3516,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,2301.0,1,546.0,2.0,1.0769230769230769
3517,0,0,1,0,1,0,1,1,2,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,4534.200000000001,1,652.0,3.0,1.0
3526,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,33714.48,1,387.0,2.0,1.0
3529,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,687.5999999999999,1,777.0,2.0,1.0769230769230769
3535,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1683.6,1,496.0,3.0,0.5384615384615384
3541,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,11077.8,1,360.0,7.0,0.4307692307692308
3544,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,68089.2,1,242.0,2.0,1.0
3546,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,21528.0,1,468.0,7.0,0.17948717948717946
3554,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1785.6,1,327.0,16.0,1.0
3555,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,21852.72,1,341.0,5.0,0.2692307692307692
3566,0,0,1,1,1,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,529.2,1,624.0,2.0,1.0
3569,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,10595.52,1,417.0,15.0,1.0
3571,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,42998.88,1,222.0,6.0,1.0
3574,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,11093.76,1,696.0,2.0,1.0
3582,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,19800.0,1,452.0,2.0,1.0769230769230769
3592,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,156154.2,1,343.0,3.0,0.5384615384615384
3593,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,644.16,1,639.0,3.0,0.5384615384615384
3594,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2393.04,1,194.0,2.0,1.0
3599,0,2,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1691.28,1,562.0,3.0,0.5384615384615384
3602,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,12353.28,1,418.0,10.0,1.0
3604,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,2639.4,1,537.0,3.0,1.0
3608,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,6662.64,1,537.0,3.0,1.0
3609,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,2059.2,1,358.0,3.0,1.0
3610,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5083.92,1,270.0,9.0,0.8615384615384616
3613,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2592.6000000000004,1,257.0,4.0,1.0
3622,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,2448.0000000000005,1,219.0,2.0,1.0769230769230769
3623,0,2,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,2400.0,1,582.0,2.0,1.0769230769230769
3632,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1527.96,1,297.0,2.0,1.0
3636,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,4787.64,1,417.0,15.0,1.0
3637,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,3682.44,1,257.0,4.0,1.0
3638,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,8695.08,1,735.0,2.0,1.0
3641,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1903.2,1,321.0,4.0,1.0
3659,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1306.8,1,284.0,4.0,1.0769230769230769
3662,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,58059.6,1,448.0,2.0,1.0
3664,0,1,0,0,1,0,1,1,2,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,244.8,1,665.0,3.0,1.0
3674,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,5333.28,1,371.0,2.0,1.0
3682,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,433.2000000000001,1,309.0,4.0,1.0
